,Unnamed: 0,TIMESTAMP,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION,BIN_NUMBER,MONTH,DAY_NUMBER,WEEK_DAY,DELIVERY_LENGTH,AVG_TRAFFIC_SPEED
9535,9535,2020-09-02 18:33:00.000,3,60.159,24.937,60.168,24.939,26,30,45.0,15.0,5.64761,0.0,222,9,246,2,542.4750000000001,62.72020725388601
9536,9536,2020-09-02 18:36:00.000,2,60.192,24.959,60.185,24.952,31,22,45.0,15.0,5.64761,0.0,223,9,246,2,0.0,81.86729857819905
9537,9537,2020-09-02 19:04:00.000,1,60.185,24.919,60.172,24.958,37,32,0.0,15.0,5.51534,0.0,228,9,246,2,2342.467000000001,70.35096153846153
9538,9538,2020-09-02 19:05:00.000,4,60.158,24.931,60.168,24.93,25,22,0.0,15.0,5.51534,0.0,229,9,246,2,568.878,65.10967741935484
9539,9539,2020-09-02 19:17:00.000,1,60.163,24.945,60.162,24.94,31,41,0.0,15.0,5.51534,0.0,231,9,246,2,478.3560000000001,64.0709219858156
9540,9540,2020-09-02 19:22:00.000,2,60.158,24.948,60.167,24.94,37,34,0.0,15.0,5.51534,0.0,232,9,246,2,621.0219999999999,61.74342105263158
9541,9541,2020-09-02 19:27:00.000,1,60.166,24.941,60.167,24.938,18,10,0.0,15.0,5.51534,0.0,233,9,246,2,314.067,62.910714285714285
9542,9542,2020-09-02 19:31:00.000,2,60.172,24.958,60.167,24.938,30,28,0.0,15.0,5.51534,0.0,234,9,246,2,1346.1449999999995,62.66455696202532
9543,9543,2020-09-02 19:33:00.000,1,60.187,24.956,60.188,24.956,25,11,0.0,15.0,5.51534,0.0,234,9,246,2,0.0,81.99415204678363
9544,9544,2020-09-02 19:34:00.000,1,60.192,24.94,60.188,24.956,24,16,0.0,15.0,5.51534,0.0,234,9,246,2,2635.5240000000003,81.99415204678363
9545,9545,2020-09-02 19:36:00.000,4,60.186,24.915,60.198,24.932,29,34,0.0,15.0,5.51534,0.0,235,9,246,2,117.252,62.5925925925926
9546,9546,2020-09-02 19:41:00.000,7,60.186,24.952,60.178,24.949,32,41,0.0,15.0,5.51534,0.0,236,9,246,2,710.3570000000001,80.28787878787878
9547,9547,2020-09-03 06:05:00.000,1,60.173,24.918,60.178,24.925,37,25,0.0,15.6,4.07529,0.0,73,9,247,3,701.6189999999999,65.44761904761904
9548,9548,2020-09-03 06:24:00.000,2,60.159,24.935,60.169,24.941,36,32,0.0,15.6,4.07529,0.0,76,9,247,3,1158.386,62.51048951048951
9549,9549,2020-09-03 06:29:00.000,1,60.158,24.913,60.169,24.943,42,38,0.0,15.6,4.07529,0.0,77,9,247,3,2334.6059999999998,63.90361445783133
9550,9550,2020-09-03 07:22:00.000,1,60.17,24.92,60.179,24.922,24,29,0.0,16.1,4.36339,0.0,88,9,247,3,1256.9820000000002,63.31632653061224
9551,9551,2020-09-03 07:33:00.000,1,60.194,24.961,60.187,24.966,24,12,0.0,16.1,4.36339,0.0,90,9,247,3,0.0,70.35714285714286
9552,9552,2020-09-03 07:38:00.000,2,60.158,24.913,60.168,24.93,25,27,0.0,16.1,4.36339,0.0,91,9,247,3,563.073,61.2972027972028
9553,9553,2020-09-03 07:48:00.000,4,60.199,24.97,60.198,24.93,29,52,0.0,16.1,4.36339,0.0,93,9,247,3,2635.5240000000017,63.0390625
9554,9554,2020-09-03 07:49:00.000,2,60.157,24.917,60.163,24.912,27,21,0.0,16.1,4.36339,0.0,93,9,247,3,155.72,63.0390625
9555,9555,2020-09-03 07:50:00.000,1,60.188,24.964,60.195,24.956,25,20,0.0,16.1,4.36339,0.0,94,9,247,3,0.0,80.97510373443983
9556,9556,2020-09-03 07:51:00.000,1,60.165,24.941,60.169,24.933,24,28,0.0,16.1,4.36339,0.0,94,9,247,3,755.7559999999999,61.56428571428572
9557,9557,2020-09-03 07:53:00.000,1,60.154,24.932,60.152,24.91,33,28,0.0,16.1,4.36339,0.0,94,9,247,3,39.419,61.56428571428572
9558,9558,2020-09-03 08:00:00.000,1,60.176,24.954,60.172,24.958,23,21,100.0,16.1,4.88638,0.0,96,9,247,3,563.8760000000001,69.68327402135232
9559,9559,2020-09-03 08:00:00.000,3,60.19,24.966,60.186,24.978,26,26,100.0,16.1,4.88638,0.0,96,9,247,3,128.478,69.68327402135232
9560,9560,2020-09-03 08:01:00.000,1,60.172,24.92,60.175,24.938,33,19,100.0,16.1,4.88638,0.0,96,9,247,3,456.538,61.49420849420849
9561,9561,2020-09-03 08:01:00.000,1,60.191,24.959,60.186,24.978,28,30,100.0,16.1,4.88638,0.0,96,9,247,3,128.478,69.68327402135232
9562,9562,2020-09-03 08:03:00.000,2,60.178,24.927,60.174,24.951,30,52,100.0,16.1,4.88638,0.0,96,9,247,3,1893.437,69.68327402135232
9563,9563,2020-09-03 08:06:00.000,2,60.17,24.922,60.169,24.932,28,51,100.0,16.1,4.88638,0.0,97,9,247,3,11.236,61.90588235294118
9564,9564,2020-09-03 08:06:00.000,2,60.193,24.945,60.198,24.929,40,56,100.0,16.1,4.88638,0.0,97,9,247,3,2695.599000000001,61.90588235294118
9565,9565,2020-09-03 08:08:00.000,4,60.157,24.946,60.167,24.927,33,25,100.0,16.1,4.88638,0.0,97,9,247,3,822.6709999999999,61.90588235294118
9566,9566,2020-09-03 08:12:00.000,4,60.159,24.919,60.164,24.933,28,32,100.0,16.1,4.88638,0.0,98,9,247,3,0.0,62.714859437751
9567,9567,2020-09-03 08:13:00.000,1,60.18,24.962,60.185,24.953,28,26,100.0,16.1,4.88638,0.0,98,9,247,3,116.318,79.33050847457628
9568,9568,2020-09-03 08:13:00.000,4,60.158,24.933,60.168,24.938,33,39,100.0,16.1,4.88638,0.0,98,9,247,3,600.1740000000001,62.714859437751
9569,9569,2020-09-03 08:14:00.000,1,60.188,24.946,60.191,24.945,23,25,100.0,16.1,4.88638,0.0,98,9,247,3,0.0,79.33050847457628
9570,9570,2020-09-03 08:16:00.000,1,60.171,24.919,60.17,24.935,28,15,100.0,16.1,4.88638,0.0,99,9,247,3,118.84,61.03492063492064
9571,9571,2020-09-03 08:17:00.000,3,60.16,24.935,60.168,24.938,34,46,100.0,16.1,4.88638,0.0,99,9,247,3,600.1740000000001,61.03492063492064
9572,9572,2020-09-03 08:19:00.000,2,60.16,24.945,60.166,24.937,29,19,100.0,16.1,4.88638,0.0,99,9,247,3,642.6809999999999,61.03492063492064
9573,9573,2020-09-03 08:20:00.000,1,60.187,24.95,60.185,24.961,31,21,100.0,16.1,4.88638,0.0,100,9,247,3,234.426,70.20229007633588
9574,9574,2020-09-03 08:21:00.000,1,60.192,24.942,60.188,24.957,31,19,100.0,16.1,4.88638,0.0,100,9,247,3,2635.5240000000003,81.56944444444444
9575,9575,2020-09-03 08:22:00.000,1,60.161,24.926,60.168,24.93,28,46,100.0,16.1,4.88638,0.0,100,9,247,3,563.073,61.05836575875487
9576,9576,2020-09-03 08:26:00.000,2,60.199,24.964,60.188,24.953,33,42,100.0,16.1,4.88638,0.0,101,9,247,3,0.0,81.62096774193549
9577,9577,2020-09-03 08:27:00.000,3,60.184,24.911,60.184,24.924,26,51,100.0,16.1,4.88638,0.0,101,9,247,3,245.973,61.56611570247934
9578,9578,2020-09-03 08:27:00.000,4,60.195,24.959,60.187,24.966,31,26,100.0,16.1,4.88638,0.0,101,9,247,3,0.0,70.00732600732601
9579,9579,2020-09-03 08:30:00.000,1,60.176,24.947,60.188,24.96,32,42,100.0,16.1,4.88638,0.0,102,9,247,3,648.9329999999998,69.72556390977444
9580,9580,2020-09-03 08:32:00.000,1,60.184,24.953,60.188,24.953,24,24,100.0,16.1,4.88638,0.0,102,9,247,3,0.0,81.8433734939759
9581,9581,2020-09-03 08:39:00.000,4,60.163,24.931,60.168,24.93,36,46,100.0,16.1,4.88638,0.0,103,9,247,3,563.073,61.34615384615385
9582,9582,2020-09-03 08:44:00.000,4,60.184,24.913,60.181,24.925,39,51,100.0,16.1,4.88638,0.0,104,9,247,3,0.0,61.46370967741935
9583,9583,2020-09-03 08:45:00.000,1,60.158,24.949,60.164,24.941,47,30,100.0,16.1,4.88638,0.0,105,9,247,3,746.392,62.919117647058826
9584,9584,2020-09-03 08:46:00.000,1,60.164,24.942,60.17,24.928,42,47,100.0,16.1,4.88638,0.0,105,9,247,3,756.2639999999999,62.919117647058826
9585,9585,2020-09-03 08:47:00.000,1,60.163,24.935,60.162,24.929,30,50,100.0,16.1,4.88638,0.0,105,9,247,3,39.419,62.919117647058826
9586,9586,2020-09-03 08:55:00.000,1,60.185,24.917,60.189,24.917,34,48,100.0,16.1,4.88638,0.0,107,9,247,3,0.0,63.1924882629108
9587,9587,2020-09-03 08:56:00.000,1,60.184,24.96,60.172,24.958,33,48,100.0,16.1,4.88638,0.0,107,9,247,3,1051.2310000000004,71.675
9588,9588,2020-09-03 08:57:00.000,1,60.187,24.947,60.181,24.925,39,36,100.0,16.1,4.88638,0.0,107,9,247,3,2651.765,63.1924882629108
9589,9589,2020-09-03 08:59:00.000,1,60.171,24.949,60.165,24.947,35,51,100.0,16.1,4.88638,0.0,107,9,247,3,760.1509999999998,71.675
9590,9590,2020-09-03 09:02:00.000,7,60.196,24.937,60.198,24.929,33,54,0.0,16.1,4.96218,0.0,108,9,247,3,0.0,62.583333333333336
9591,9591,2020-09-03 09:16:00.000,1,60.186,24.92,60.181,24.925,33,23,0.0,16.1,4.96218,0.0,111,9,247,3,230.121,62.52542372881356
9592,9592,2020-09-03 09:16:00.000,5,60.159,24.909,60.169,24.93,36,34,0.0,16.1,4.96218,0.0,111,9,247,3,640.8019999999999,62.52542372881356
9593,9593,2020-09-03 09:19:00.000,1,60.185,24.947,60.195,24.956,28,44,0.0,16.1,4.96218,0.0,111,9,247,3,751.2949999999998,79.81410256410257
9594,9594,2020-09-03 09:22:00.000,1,60.17,24.947,60.187,24.956,33,38,0.0,16.1,4.96218,0.0,112,9,247,3,1223.655,80.46242774566474
9595,9595,2020-09-03 09:29:00.000,1,60.166,24.929,60.169,24.933,34,49,0.0,16.1,4.96218,0.0,113,9,247,3,478.85300000000007,61.61057692307692
9596,9596,2020-09-03 09:29:00.000,4,60.196,24.924,60.198,24.929,28,39,0.0,16.1,4.96218,0.0,113,9,247,3,117.252,61.61057692307692
9597,9597,2020-09-03 09:33:00.000,3,60.182,24.947,60.183,24.919,30,42,0.0,16.1,4.96218,0.0,114,9,247,3,2651.765,62.04605263157895
9598,9598,2020-09-03 09:39:00.000,1,60.172,24.923,60.169,24.929,27,48,0.0,16.1,4.96218,0.0,115,9,247,3,595.9639999999997,62.78199052132702
9599,9599,2020-09-03 09:39:00.000,3,60.175,24.919,60.166,24.935,40,39,0.0,16.1,4.96218,0.0,115,9,247,3,1231.8580000000002,62.78199052132702
9600,9600,2020-09-03 09:47:00.000,1,60.159,24.942,60.16,24.946,23,35,0.0,16.1,4.96218,0.0,117,9,247,3,459.2300000000001,70.77880184331798
9601,9601,2020-09-03 09:47:00.000,1,60.173,24.918,60.18,24.927,35,52,0.0,16.1,4.96218,0.0,117,9,247,3,764.397,62.68780487804878
9602,9602,2020-09-03 09:54:00.000,3,60.169,24.927,60.157,24.932,43,38,0.0,16.1,4.96218,0.0,118,9,247,3,793.9469999999999,62.29142857142857
9603,9603,2020-09-03 09:57:00.000,3,60.181,24.924,60.169,24.933,45,48,0.0,16.1,4.96218,0.0,119,9,247,3,1308.524,63.2
9604,9604,2020-09-03 10:03:00.000,1,60.18,24.951,60.188,24.957,29,41,75.0,16.1,5.21048,0.0,120,9,247,3,234.426,82.42168674698796
9605,9605,2020-09-03 10:06:00.000,1,60.188,24.95,60.194,24.956,28,39,75.0,16.1,5.21048,0.0,121,9,247,3,234.426,82.39735099337749
9606,9606,2020-09-03 10:15:00.000,1,60.166,24.93,60.162,24.939,37,20,75.0,16.1,5.21048,0.0,123,9,247,3,467.524,63.09803921568628
9607,9607,2020-09-03 10:18:00.000,1,60.168,24.961,60.168,24.952,42,35,75.0,16.1,5.21048,0.0,123,9,247,3,91.615,70.89756097560975
9608,9608,2020-09-03 10:19:00.000,1,60.159,24.914,60.169,24.929,35,35,75.0,16.1,5.21048,0.0,123,9,247,3,788.1419999999999,63.09803921568628
9609,9609,2020-09-03 10:19:00.000,1,60.172,24.92,60.17,24.945,47,53,75.0,16.1,5.21048,0.0,123,9,247,3,787.2679999999999,81.03105590062111
9610,9610,2020-09-03 10:24:00.000,1,60.187,24.917,60.192,24.909,39,26,75.0,16.1,5.21048,0.0,124,9,247,3,0.0,61.9937106918239
9611,9611,2020-09-03 10:26:00.000,3,60.165,24.929,60.167,24.924,31,37,75.0,16.1,5.21048,0.0,125,9,247,3,354.701,62.095238095238095
9612,9612,2020-09-03 10:26:00.000,3,60.166,24.935,60.163,24.941,42,26,75.0,16.1,5.21048,0.0,125,9,247,3,480.411,62.095238095238095
9613,9613,2020-09-03 10:34:00.000,2,60.19,24.914,60.184,24.924,31,45,75.0,16.1,5.21048,0.0,126,9,247,3,0.0,61.95263157894737
9614,9614,2020-09-03 10:36:00.000,3,60.179,24.924,60.172,24.958,39,38,75.0,16.1,5.21048,0.0,127,9,247,3,2118.603000000001,68.35652173913043
9615,9615,2020-09-03 10:37:00.000,1,60.189,24.964,60.188,24.953,42,35,75.0,16.1,5.21048,0.0,127,9,247,3,0.0,80.80681818181819
9616,9616,2020-09-03 10:39:00.000,4,60.188,24.951,60.195,24.956,32,24,75.0,16.1,5.21048,0.0,127,9,247,3,234.426,80.80681818181819
9617,9617,2020-09-03 10:40:00.000,7,60.177,24.948,60.183,24.958,34,42,75.0,16.1,5.21048,0.0,128,9,247,3,469.185,70.12809917355372
9618,9618,2020-09-03 10:40:00.000,1,60.184,24.96,60.169,24.944,43,54,75.0,16.1,5.21048,0.0,128,9,247,3,1421.513,80.82467532467533
9619,9619,2020-09-03 10:45:00.000,4,60.188,24.947,60.188,24.956,32,19,75.0,16.1,5.21048,0.0,129,9,247,3,751.2949999999998,81.3013698630137
9620,9620,2020-09-03 10:45:00.000,1,60.163,24.934,60.163,24.941,42,41,75.0,16.1,5.21048,0.0,129,9,247,3,323.288,62.615894039735096
9621,9621,2020-09-03 10:51:00.000,1,60.183,24.961,60.185,24.98,36,27,75.0,16.1,5.21048,0.0,130,9,247,3,128.478,70.90860215053763
9622,9622,2020-09-03 10:52:00.000,1,60.166,24.952,60.169,24.929,28,31,75.0,16.1,5.21048,0.0,130,9,247,3,1260.4919999999993,62.325842696629216
9623,9623,2020-09-03 10:54:00.000,4,60.199,24.969,60.192,24.952,40,26,75.0,16.1,5.21048,0.0,130,9,247,3,234.426,80.50931677018633
9624,9624,2020-09-03 10:58:00.000,1,60.157,24.947,60.16,24.946,24,21,75.0,16.1,5.21048,0.0,131,9,247,3,158.546,70.77894736842106
9625,9625,2020-09-03 11:00:00.000,1,60.182,24.955,60.194,24.956,28,25,0.0,17.2,5.14485,0.0,132,9,247,3,0.0,82.03007518796993
9626,9626,2020-09-03 11:04:00.000,1,60.188,24.954,60.195,24.956,27,22,0.0,17.2,5.14485,0.0,132,9,247,3,0.0,82.03007518796993
9627,9627,2020-09-03 11:04:00.000,3,60.163,24.936,60.164,24.936,18,17,0.0,17.2,5.14485,0.0,132,9,247,3,39.419,62.11510791366906
9628,9628,2020-09-03 11:05:00.000,1,60.166,24.972,60.164,24.941,33,23,0.0,17.2,5.14485,0.0,133,9,247,3,888.2760000000001,62.86896551724138
9629,9629,2020-09-03 11:08:00.000,1,60.186,24.946,60.195,24.951,30,18,0.0,17.2,5.14485,0.0,133,9,247,3,663.815,80.70229007633588
9630,9630,2020-09-03 11:08:00.000,1,60.181,24.925,60.174,24.925,28,23,0.0,17.2,5.14485,0.0,133,9,247,3,507.471,62.86896551724138
9631,9631,2020-09-03 11:10:00.000,1,60.193,24.94,60.194,24.956,24,18,0.0,17.2,5.14485,0.0,134,9,247,3,2635.5240000000003,81.05988023952096
9632,9632,2020-09-03 11:15:00.000,2,60.156,24.929,60.165,24.947,31,34,0.0,17.2,5.14485,0.0,135,9,247,3,843.4380000000001,70.49489795918367
9633,9633,2020-09-03 11:20:00.000,3,60.171,24.928,60.168,24.93,18,23,0.0,17.2,5.14485,0.0,136,9,247,3,679.878,61.938202247191015
9634,9634,2020-09-03 11:20:00.000,4,60.197,24.949,60.193,24.958,19,28,0.0,17.2,5.14485,0.0,136,9,247,3,234.426,80.625
9635,9635,2020-09-03 11:22:00.000,1,60.184,24.944,60.185,24.953,24,28,0.0,17.2,5.14485,0.0,136,9,247,3,734.3849999999998,80.625
9636,9636,2020-09-03 11:24:00.000,3,60.163,24.933,60.17,24.945,37,27,0.0,17.2,5.14485,0.0,136,9,247,3,950.5609999999998,80.625
9637,9637,2020-09-03 11:25:00.000,1,60.184,24.953,60.167,24.94,35,49,0.0,17.2,5.14485,0.0,137,9,247,3,1804.141,61.94011976047904
9638,9638,2020-09-03 11:25:00.000,3,60.162,24.941,60.168,24.93,26,31,0.0,17.2,5.14485,0.0,137,9,247,3,531.5810000000001,61.94011976047904
9639,9639,2020-09-03 11:26:00.000,3,60.185,24.964,60.202,24.967,38,41,0.0,17.2,5.14485,0.0,137,9,247,3,0.0,89.53881278538813
9640,9640,2020-09-03 11:27:00.000,2,60.185,24.945,60.167,24.966,36,21,0.0,17.2,5.14485,0.0,137,9,247,3,1537.5639999999996,70.51456310679612
9641,9641,2020-09-03 11:30:00.000,1,60.163,24.92,60.168,24.937,37,25,0.0,17.2,5.14485,0.0,138,9,247,3,431.455,62.82608695652174
9642,9642,2020-09-03 11:31:00.000,1,60.198,24.959,60.198,24.929,41,52,0.0,17.2,5.14485,0.0,138,9,247,3,2635.5240000000017,62.82608695652174
9643,9643,2020-09-03 11:33:00.000,1,60.18,24.927,60.17,24.945,42,15,0.0,17.2,5.14485,0.0,138,9,247,3,1499.828000000001,80.90338164251207
9644,9644,2020-09-03 11:34:00.000,1,60.174,24.949,60.18,24.949,24,45,0.0,17.2,5.14485,0.0,138,9,247,3,607.1859999999999,80.90338164251207
9645,9645,2020-09-03 11:35:00.000,2,60.186,24.953,60.185,24.941,24,25,0.0,17.2,5.14485,0.0,139,9,247,3,2635.5240000000017,81.9060773480663
9646,9646,2020-09-03 11:45:00.000,5,60.184,24.964,60.187,24.956,28,31,0.0,17.2,5.14485,0.0,141,9,247,3,0.0,80.93596059113301
9647,9647,2020-09-03 11:45:00.000,1,60.171,24.925,60.169,24.944,39,38,0.0,17.2,5.14485,0.0,141,9,247,3,655.591,80.93596059113301
9648,9648,2020-09-03 11:46:00.000,2,60.161,24.937,60.16,24.946,24,19,0.0,17.2,5.14485,0.0,141,9,247,3,712.1020000000001,70.67901234567901
9649,9649,2020-09-03 11:47:00.000,7,60.187,24.962,60.19,24.971,31,32,0.0,17.2,5.14485,0.0,141,9,247,3,0.0,70.67901234567901
9650,9650,2020-09-03 11:49:00.000,4,60.161,24.936,60.165,24.936,43,19,0.0,17.2,5.14485,0.0,141,9,247,3,139.468,62.52972972972973
9651,9651,2020-09-03 11:56:00.000,1,60.173,24.93,60.169,24.933,26,18,0.0,17.2,5.14485,0.0,143,9,247,3,702.8489999999998,61.875
9652,9652,2020-09-03 11:56:00.000,1,60.18,24.911,60.179,24.923,21,13,0.0,17.2,5.14485,0.0,143,9,247,3,0.0,61.875
9653,9653,2020-09-03 12:02:00.000,4,60.196,24.958,60.195,24.956,26,22,0.0,16.7,5.50053,0.0,144,9,247,3,0.0,80.1006289308176
9654,9654,2020-09-03 12:10:00.000,1,60.188,24.917,60.174,24.931,37,34,0.0,16.7,5.50053,0.0,146,9,247,3,690.6659999999999,62.59770114942529
9655,9655,2020-09-03 12:12:00.000,2,60.161,24.933,60.168,24.937,29,29,0.0,16.7,5.50053,0.0,146,9,247,3,584.6000000000001,62.59770114942529
9656,9656,2020-09-03 12:12:00.000,2,60.155,24.946,60.166,24.931,30,29,0.0,16.7,5.50053,0.0,146,9,247,3,841.797,62.59770114942529
9657,9657,2020-09-03 12:15:00.000,1,60.187,24.963,60.172,24.958,29,27,0.0,16.7,5.50053,0.0,147,9,247,3,1051.2310000000004,70.86547085201794
9658,9658,2020-09-03 12:16:00.000,1,60.155,24.915,60.17,24.925,42,22,0.0,16.7,5.50053,0.0,147,9,247,3,799.378,61.19371727748691
9659,9659,2020-09-03 12:18:00.000,6,60.167,24.926,60.162,24.914,25,29,0.0,16.7,5.50053,0.0,147,9,247,3,364.497,61.19371727748691
9660,9660,2020-09-03 12:19:00.000,1,60.184,24.923,60.17,24.945,38,42,0.0,16.7,5.50053,0.0,147,9,247,3,1660.9140000000011,81.45222929936305
9661,9661,2020-09-03 12:19:00.000,4,60.184,24.961,60.182,24.953,30,36,0.0,16.7,5.50053,0.0,147,9,247,3,0.0,81.45222929936305
9662,9662,2020-09-03 12:20:00.000,1,60.161,24.912,60.164,24.936,30,27,0.0,16.7,5.50053,0.0,148,9,247,3,155.72,61.49746192893401
9663,9663,2020-09-03 12:22:00.000,1,60.171,24.924,60.175,24.924,25,18,0.0,16.7,5.50053,0.0,148,9,247,3,517.8449999999999,61.49746192893401
9664,9664,2020-09-03 12:26:00.000,3,60.173,24.929,60.168,24.938,29,37,0.0,16.7,5.50053,0.0,149,9,247,3,790.4310000000003,62.040201005025125
9665,9665,2020-09-03 12:26:00.000,1,60.186,24.943,60.171,24.947,35,30,0.0,16.7,5.50053,0.0,149,9,247,3,1136.119,82.16230366492147
9666,9666,2020-09-03 12:34:00.000,1,60.172,24.957,60.169,24.941,29,29,0.0,16.7,5.50053,0.0,150,9,247,3,1117.3470000000002,60.857868020304565
9667,9667,2020-09-03 12:42:00.000,3,60.19,24.916,60.197,24.931,45,44,0.0,16.7,5.50053,0.0,152,9,247,3,117.252,62.76439790575916
9668,9668,2020-09-03 12:54:00.000,8,60.186,24.955,60.178,24.949,35,34,0.0,16.7,5.50053,0.0,154,9,247,3,710.3570000000001,81.3913043478261
9669,9669,2020-09-03 12:55:00.000,2,60.174,24.927,60.17,24.945,38,34,0.0,16.7,5.50053,0.0,155,9,247,3,1028.8119999999997,81.93150684931507
9670,9670,2020-09-03 12:58:00.000,4,60.194,24.972,60.185,24.953,31,40,0.0,16.7,5.50053,0.0,155,9,247,3,0.0,81.93150684931507
9671,9671,2020-09-03 13:01:00.000,6,60.169,24.924,60.162,24.914,28,28,0.0,16.7,4.64172,0.0,156,9,247,3,640.8020000000001,63.14367816091954
9672,9672,2020-09-03 13:01:00.000,3,60.164,24.928,60.169,24.945,37,54,0.0,16.7,4.64172,0.0,156,9,247,3,737.868,81.82142857142857
9673,9673,2020-09-03 13:03:00.000,4,60.16,24.943,60.168,24.935,25,31,0.0,16.7,4.64172,0.0,156,9,247,3,718.9749999999998,63.14367816091954
9674,9674,2020-09-03 13:04:00.000,5,60.188,24.918,60.184,24.924,25,27,0.0,16.7,4.64172,0.0,156,9,247,3,0.0,63.14367816091954
9675,9675,2020-09-03 13:04:00.000,1,60.186,24.959,60.185,24.983,46,25,0.0,16.7,4.64172,0.0,156,9,247,3,116.318,71.7286432160804
9676,9676,2020-09-03 13:09:00.000,1,60.157,24.945,60.169,24.943,30,42,0.0,16.7,4.64172,0.0,157,9,247,3,2093.3399999999992,62.47398843930636
9677,9677,2020-09-03 13:17:00.000,1,60.185,24.952,60.194,24.956,24,27,0.0,16.7,4.64172,0.0,159,9,247,3,0.0,82.03488372093024
9678,9678,2020-09-03 13:19:00.000,6,60.189,24.916,60.193,24.955,47,47,0.0,16.7,4.64172,0.0,159,9,247,3,2752.7760000000003,82.03488372093024
9679,9679,2020-09-03 13:20:00.000,1,60.158,24.938,60.169,24.941,36,32,0.0,16.7,4.64172,0.0,160,9,247,3,1154.9540000000002,62.45402298850575
9680,9680,2020-09-03 13:21:00.000,2,60.187,24.922,60.18,24.927,27,22,0.0,16.7,4.64172,0.0,160,9,247,3,230.121,62.45402298850575
9681,9681,2020-09-03 13:22:00.000,3,60.177,24.922,60.174,24.931,32,36,0.0,16.7,4.64172,0.0,160,9,247,3,444.6929999999999,62.45402298850575
9682,9682,2020-09-03 13:26:00.000,3,60.168,24.967,60.163,24.944,29,22,0.0,16.7,4.64172,0.0,161,9,247,3,866.2289999999999,63.33522727272727
9683,9683,2020-09-03 13:28:00.000,1,60.161,24.934,60.17,24.945,36,29,0.0,16.7,4.64172,0.0,161,9,247,3,942.0539999999996,81.02604166666667
9684,9684,2020-09-03 13:32:00.000,7,60.183,24.958,60.17,24.945,35,31,0.0,16.7,4.64172,0.0,162,9,247,3,1246.597,81.3529411764706
9685,9685,2020-09-03 13:33:00.000,3,60.2,24.97,60.19,24.956,30,26,0.0,16.7,4.64172,0.0,162,9,247,3,0.0,81.3529411764706
9686,9686,2020-09-03 13:33:00.000,3,60.158,24.944,60.157,24.932,26,26,0.0,16.7,4.64172,0.0,162,9,247,3,576.05,62.7514450867052
9687,9687,2020-09-03 13:42:00.000,3,60.188,24.917,60.184,24.917,21,22,0.0,16.7,4.64172,0.0,164,9,247,3,0.0,62.57788944723618
9688,9688,2020-09-03 13:42:00.000,1,60.16,24.944,60.166,24.934,34,40,0.0,16.7,4.64172,0.0,164,9,247,3,668.2259999999999,62.57788944723618
9689,9689,2020-09-03 13:43:00.000,1,60.158,24.947,60.169,24.948,32,41,0.0,16.7,4.64172,0.0,164,9,247,3,566.982,71.26359832635983
9690,9690,2020-09-03 13:46:00.000,1,60.187,24.915,60.167,24.913,37,39,0.0,16.7,4.64172,0.0,165,9,247,3,1854.2569999999992,63.4726368159204
9691,9691,2020-09-03 13:48:00.000,1,60.167,24.975,60.172,24.958,25,21,0.0,16.7,4.64172,0.0,165,9,247,3,800.744,71.41984732824427
9692,9692,2020-09-03 13:48:00.000,5,60.186,24.965,60.186,24.978,32,33,0.0,16.7,4.64172,0.0,165,9,247,3,128.478,71.41984732824427
9693,9693,2020-09-03 13:48:00.000,1,60.164,24.934,60.169,24.933,34,36,0.0,16.7,4.64172,0.0,165,9,247,3,788.1419999999999,63.4726368159204
9694,9694,2020-09-03 13:58:00.000,1,60.198,24.955,60.187,24.948,29,33,0.0,16.7,4.64172,0.0,167,9,247,3,751.2950000000003,82.83333333333333
9695,9695,2020-09-03 13:59:00.000,1,60.178,24.946,60.171,24.953,33,49,0.0,16.7,4.64172,0.0,167,9,247,3,1079.2919999999997,71.43852459016394
9696,9696,2020-09-03 13:59:00.000,1,60.167,24.966,60.157,24.946,34,30,0.0,16.7,4.64172,0.0,167,9,247,3,798.9320000000001,71.43852459016394
9697,9697,2020-09-03 14:00:00.000,6,60.161,24.94,60.168,24.939,25,35,0.0,16.7,4.0696,0.0,168,9,247,3,496.58900000000006,62.95192307692308
9698,9698,2020-09-03 14:01:00.000,2,60.162,24.94,60.16,24.941,23,21,0.0,16.7,4.0696,0.0,168,9,247,3,0.0,62.95192307692308
9699,9699,2020-09-03 14:03:00.000,4,60.187,24.956,60.171,24.953,41,25,0.0,16.7,4.0696,0.0,168,9,247,3,1153.969,71.77828054298642
9700,9700,2020-09-03 14:04:00.000,1,60.175,24.958,60.183,24.958,34,31,0.0,16.7,4.0696,0.0,168,9,247,3,711.3389999999998,71.77828054298642
9701,9701,2020-09-03 14:06:00.000,6,60.184,24.946,60.167,24.94,38,45,0.0,16.7,4.0696,0.0,169,9,247,3,1864.216,61.79512195121952
9702,9702,2020-09-03 14:07:00.000,1,60.189,24.955,60.188,24.953,22,22,0.0,16.7,4.0696,0.0,169,9,247,3,0.0,81.7025641025641
